community_area,year,total_reqs,avg_resol_time,median_resol_time,perc_resol_less_than_1,perc_resol_1_min_1_hr,perc_resol_1_hr_12_hr,perc_resol_12_24_hr,perc_resol_1_3_day,perc_resol_3_7_day,perc_resol_7_14_day,perc_resol_14_30_day,perc_resol_1_3_month,perc_resol_3_12_month,perc_resol_1_year_plus,perc_resol_unresolved
43,2021,13018,29152.366678971834,8320.341666666667,0.014518359194960823,0.10278076509448456,0.08833922261484099,0.06498694115839607,0.11545552312183131,0.11322783837763098,0.10047626363496696,0.1305115993240129,0.15977876785988632,0.04632047933630358,0.0,0.0636042402826855
44,2019,12294,70569.08843437236,12710.466666666667,0.04384252480884984,0.06954612005856516,0.05514885309907272,0.051651211973320316,0.11607288108020172,0.124857654140231,0.10924027981129006,0.12615910200097608,0.14543679843826257,0.1273792093704246,0.024890190336749635,0.0057751748820562875
44,2020,12433,51681.57644128897,12774.283333333333,0.04142202203812435,0.07640955521595753,0.06265583527708518,0.05332582642966299,0.09675862623662833,0.11750985281106732,0.12233571945628569,0.15217566154588594,0.1596557548459744,0.07311187967505832,0.018901311027105284,0.025737955441164643
44,2021,10873,34366.47181911682,10874.766666666666,0.014991262760967534,0.07651981973696312,0.08231398877954567,0.061712498850363284,0.10696219994481744,0.10907753150004598,0.10291547870872804,0.1426469235721512,0.1557067966522579,0.07109353444311597,9.197093718384991e-05,0.07596799411386002
45,2019,4611,64118.33567066521,11557.966666666667,0.008891780524831923,0.08978529603122967,0.06354369984818911,0.06441119063109954,0.11906310995445674,0.1236174365647365,0.1071351116894383,0.1181956191715463,0.1650401214487096,0.11320754716981132,0.02147039687703318,0.005638690088917805
45,2020,4947,54092.39811018578,12889.35,0.032544976753588035,0.07923994340004042,0.06205781281584799,0.05235496260359814,0.09561350313321204,0.10976349302607641,0.117242773398019,0.12815847988680007,0.17869415807560138,0.07297351930462907,0.01799070143521326,0.053365676167374164
45,2021,4007,32195.517806463424,8328.866666666667,0.010481657100074869,0.08535063638632394,0.09059146493636137,0.08185675068629898,0.11754429747941103,0.09258797105066134,0.08135762415772398,0.1115547791365111,0.18043424007986025,0.05665086099326179,0.0002495632642874969,0.09134015472922385
46,2019,11654,58283.48694047004,7254.025,0.024798352496996738,0.15230822035352667,0.07825639265488245,0.05740518276986442,0.11764201132658315,0.11172129740861507,0.09112750986785653,0.10931868886219324,0.12218980607516733,0.11292260168182598,0.01784794920199073,0.004461987300497683
46,2020,11008,47620.013874273056,8468.883333333333,0.07776162790697674,0.10655886627906977,0.060592296511627904,0.0592296511627907,0.10592296511627906,0.1119186046511628,0.11646075581395349,0.13490188953488372,0.11446220930232558,0.08048691860465117,0.015806686046511628,0.015897529069767442
46,2021,10918,28858.820891310694,6210.5,0.025187763326616597,0.1396775966294193,0.07986810771203517,0.07061732918116871,0.11311595530316908,0.099468767173475,0.09598827624106979,0.11201685290346217,0.15039384502656164,0.054863528118703056,9.159186664224217e-05,0.05871038651767723
47,2019,1575,45690.44361340972,5583.5,0.0044444444444444444,0.15428571428571428,0.16,0.05142857142857143,0.10412698412698412,0.11047619047619048,0.0761904761904762,0.09714285714285714,0.1403174603174603,0.08634920634920636,0.012698412698412698,0.0025396825396825397
47,2020,1405,49377.696649795136,9755.6,0.046263345195729534,0.12170818505338078,0.09608540925266904,0.06405693950177936,0.07829181494661921,0.09395017793594305,0.0911032028469751,0.16298932384341638,0.1494661921708185,0.05409252669039146,0.026334519572953737,0.015658362989323844
47,2021,1169,31599.022827732366,7240.9,0.003421727972626176,0.14285714285714285,0.10350727117194183,0.07442258340461934,0.11206159110350727,0.05645851154833191,0.07955517536355859,0.12318220701454234,0.1958939264328486,0.04961505560307956,0.000855431993156544,0.058169375534645
48,2019,6338,74643.47788303348,11495.233333333334,0.009151151782896813,0.07541811296939098,0.07163142947301988,0.05727358788261281,0.1266961186494162,0.13284947933101926,0.09151151782896813,0.10602713789839066,0.1456295361312717,0.14831177027453454,0.026506784474597665,0.008993373303881351
48,2020,6114,57461.735110438385,10040.358333333334,0.023716061498200852,0.08635917566241413,0.06983971213608113,0.06362446843310435,0.10893032384690873,0.13526333006215244,0.10647693817468105,0.1257769054628721,0.13755315668956494,0.09764474975466143,0.017337258750408896,0.02747791952894995
48,2021,5902,31905.889270774802,6906.15,0.015249068112504236,0.10386309725516774,0.08217553371738394,0.07709251101321586,0.12029820399864452,0.10725177905794646,0.08759742460182988,0.10047441545238903,0.15537106065740428,0.05489664520501525,0.00033886818027787193,0.09539139274822095
